ID,微博内容
3895,#微公告#【山东：铁路今日迎来春运客流最高峰】自23日起，约30万学生集中返校，各火车站学生旅客人数将激增。23日济南铁路局预计发送旅客45万人次，形成春运以来客流最高峰。春运已过大半，1月24日-2月21日前29天，全省道路、铁路、水路民航共发送旅客3516.13万人次，其中铁路发送旅客823.33万人次。 ????????
3896,#城市速递#【全国文明城市测评济南位居省会城市第一】近日，济南市委宣传部发布消息，中央文明办对2015年年度测评成绩进行排名并公布，济南市以91.25分的成绩在参评的省会（首府）城市中位列第一名。在同时进行的全国未成年人思想道德建设工作测评中，济南市获得第二名。@微博济南 ????????
3897,#政务前沿#【《山东省“互联网＋文化产业”行动方案》出台】《方案》提出，把“互联网+文化产业”项目优先列入山东省重点文化产业项目，每年不低于评选认定总数的30%。设立文化企业贷款融资担保平台，重点用于“互联网+文化产业”领域贷款保险、贴息扶持。O网页链接 ????????
3898,#空气质量#【“最蓝”一周！山东上周平均6.9个“蓝繁”天】2月15日-2月21日，山东“蓝繁”天数平均达到6.9天，比前一周高出2天多，仅德州有一天未达到“蓝繁”标准。截至2月21日，本月山东各市蓝繁天数平均为15.3天，重污染天数1.6天，分别占统计天数的73%、8%。@山东环境 ????????
3899,#微公示#【山东公布2016年1月大气污染物新标准执行情况】山东17个设区城市落实《山东省区域性大气污染物综合排放标准》2016年01月份执行情况“双晒”清单已经公布。欢迎网友监督！详戳下图↓↓↓@山东环境 O山东省环境保护厅-政务公开-贯彻落实山东大气... ????????
3900,#微提醒#【公安部治安管理局元宵节安全提示】
3901,#微公告#【山东下达2016年省重点建设项目名单】近日，山东下达2016年省重点建设项目名单，其中包括济南至青岛高速铁路、济南至青岛高速公路改扩建项目、潍坊至日照公路、青岛新机场等130个项目。详戳链接→→→O网页链接 ????????
3902,#情义山东#【山东好人——陈云峰】2014年9月10日，滨州市无棣县西小王镇东陈村人陈云峰路遇两车剧烈相撞，其中一轿车起火司机昏迷。危机时刻他不顾个人安危，在路人帮助下从变形的车内救出司机，并拿灭火器进行喷射灭火。事后，直到被救司机多方打听并将锦旗送到他家，他的救人义举才被大家所知。 ????????
3903,#政务前沿#【1月全国查处违反中央八项规定精神问题3945起】中央纪委监察部网站今日发布1月份全国查处违反中央八项规定精神问题情况。截至1月31日，全国查处违反中央八项规定精神问题3945起，处理5459人，给予党政纪处分4480人。O中国政府网 ????????
3904,#微公示#【第三届“山东大学生十大创业之星”人选公示】根据综合得分排名情况，拟授予王勇等11人第三届“山东大学生十大创业之星”称号（第十名并列2人）、张荣新等19人“山东大学生优秀创业者”称号。现将拟定人选名单及创业实体予以公示。详戳↓↓↓O网页链接 ????????
3905,#今日山东#【山东成全国高铁最通达省份 济南仅次于北京】截至目前，我国已经开通高铁的城市有296个，其中包括137个地级城市和159个县级城市。据统计，山东成为高铁最四通八达的省份，济南也以高铁通达全国193个城市的数据，成为高铁直达城市数量全国第二多的城市。@微博济南????O网页链接 ????????
3906,#政务前沿#【山东：设立乡镇（街道）安全生产监督管理办公室】近日，省政府办公厅下发《关于加强乡村安全生产、建设工程质量安全、环境保护、道路交通安全监管工作的通知》，规定设立乡镇（街道）安全生产监督管理办公室，原则上为行政机构，主任由乡镇（街道）分管领导兼任等。O网页链接 ????????
3907,#微提醒#【山东：今日部分地区阴有小雨雪 明后天全省晴转多云】今天白天到夜间，鲁南和半岛地区天气阴有小雨雪转多云，其他地区天气阴转多云。夜间最低气温：鲁西北、鲁中山区和半岛内陆地区-3℃左右，其他地区0℃左右。明后两天全省天气晴转多云。看花灯的小伙伴们注意保暖哦~ O山东省气象局_气象预报 ????????
3908,#今日山东#【山东打造旅游商品质量监督平台】日前，山东省多部门联合组建了山东省旅游商品质量监督平台，这也是全国首个省级旅游商品质量认证、追溯平台。在这个监督平台上，游客可以对购买到的旅游商品进行质量认证、追溯，如果有投诉问题，也可以在监督平台得到落实解决。@山东省旅游局官方微博 ????????
3909,#政务前沿#【中国新建住宅将推广街区制 不再建封闭住宅小区】近日，中共中央、国务院印发《关于进一步加强城市规划建设管理工作的若干意见》，《意见》提出，我国新建住宅要推广街区制，原则上不再建设封闭住宅小区。已建成的住宅小区和单位大院要逐步打开，实现内部道路公共化。O中共中央 国务院关于进一步加强城市规划建设... ????????
3910,#微提醒#【元宵节后济南铁路局加开四趟旅客列车】元宵节后济南铁路局加开四趟旅客列车。分别是2月23日-3月2日，枣庄--青岛间加开D9466/7；济南西--北京南间加开G4524次；2月23日-3月3日，曲阜东--烟台间加开D9436/7次；2月24日-3月3日，济南（济南西）--上海虹桥加开G4261次。O网页链接 ????????
3911,#政务前沿#【山东2017年全面完成贫困村电网改造升级工程】去年底，全省农村供电可靠率达99.963%，居民客户端电压合格率达97.13%，在全国处于领先水平。十三五期间，山东将继续深化实施“特高压互联互通”、“农网改造升级”等行动，到2017年全面完成贫困村电网改造升级工程。O网页链接 ????????
3912,#政务前沿#【山东依法行政第六个五年规划即将出台】省法制办消息，山东紧紧围绕到2020年基本建成法治政府的总目标，拟于上半年出台《山东省法治政府建设实施纲要暨山东省依法行政第六个五年规划(2016-2020年)》。内容涉及法律顾问、政府立法、执法监督、行政复议等7个方面51项。O山东依法行政第六个五年规划即将出台_山东网... ????????
3913,#今日山东#【2015年山东累计对沿线国家和地区备案核准投资企业1300家】商务部门统计，2015年山东在“一带一路”沿线国家和地区新签工程合同额61.4亿美元，占全省总额的51.3%；累计对沿线国家和地区备案核准投资企业（机构）1300家，“一带一路”正成为山东走出去的战略通道。O网页链接 ????????
3914,#政务前沿#【五部门印发《口岸进境免税店管理暂行办法》】近日，国务院同意在青岛流亭等机场口岸各设1家口岸进境免税店。在维持居民旅客进境物品5000元人民币免税限额不变基础上，允许其在口岸进境免税店增加一定数量的免税购物额，连同境外免税购物额总计不超过8000元人民币。O中国政府网 ????????
3915,#元宵节#【明日元宵，这些习俗你都知道吗？】
3916,#政务前沿#【我国暂停药品电子监管 拟建立药品追溯体系】近日，国家食药监总局就《药品经营质量管理规范》（修订草案）公开征求意见，拟将药品电子监管系统调整为药品追溯体系，取消强制执行电子监管码扫码和数据上传的要求。同时发布公告称，暂停执行药品电子监管的有关规定。O网页链接 ????????
3917,#微提醒#【山东通报50批次不合格日用消费品】近日，省质监局抽检了全省1009家日用消费品企业生产的羽绒服、烟花爆竹等1086批次产品，其中，山东桑乐太阳能有限公司、济南金润润滑油有限公司、庆云县大胡花炮厂等48家企业生产的50批次产品不合格。O网页链接 ????????
3918,#政务前沿#【我国10种有色金属总产量达5090万吨 同比增长5.8%】去年我国铜、铝、铅、锌、镍、镁、钛、锡、锑、汞10种有色金属总产量达5090万吨，同比增长5.8%，保持平稳增长。其中精炼铜、电解铝、锌产量分别为796万吨、3141万吨、615万吨，同比分别增长4.8%、8.4%、4.9%。O中国政府网 ????????
3919,#今日山东#【山东增投政策性贷款 “输血”农业农村建设】截至2016年1月末，农发行山东省分行已累计投放政策性贷款1690亿元，支持山东农业农村基础设施建设。今年山东农业农村领域存在较大的信贷需求，要改造完成棚户区改造48万户，改造农村危房5万户，建设无害化卫生厕所200万户等。 ????????
3920,#今日山东#【山东投47亿元财政资金保障老年人基本生活】山东省是全国第一老年人口大省，今年山东省财政将安排专项资金47.76亿元，用于多方位保障老年人基本生活，积极应对山东省人口老龄化趋势。其中，山东省财政今年将安排百岁老人长寿补贴1361万元，预计将有5000多名百岁寿星获得补助。 ????????
3921,#微提醒#【节后求职小心陷入“招工兼职”网络诈骗陷阱】春节过后，一年一度的求职潮也拉开序幕。这时，各类“招工兼职”诈骗也会趁机出动。公安机关提醒，一定要到正式的、合法的劳务市场找工作，千万不要随意相信“黑中介”、游击招工者，更不要随意将贵重物品、证件交由他人。O中国政府网 ????????
3922,#今日山东#【去年山东实现旅游消费总额7062亿元】2015年山东省实现旅游消费总额7062亿元，同比增长14%，接待国内外游客6.6亿人次，同比增长9.2%，旅游投资1400亿元，带动就业650多万人。今年山东将重点推动十大文化旅游目的地品牌建设，拓展“旅游+”发展空间。O网页链接 ????????
3923,#今日山东#【山东：绘制国内首张精准“韭菜地图” 确保进入超市、批发市场的韭菜100%有产地证明】今年山东将开展为期一年的韭菜质量安全专项整治行动，绘制国内首张精准“韭菜地图”，目标就是确保进入超市和批发市场的韭菜100%有产地证明，确保不发生韭菜质量安全的重大事件。O网页链接 ????????
3924,#政务前沿#【2020年将建成全国统一的古树名木资源数据库】近日，国家林业局发布关于进一步加强古树名木保护管理的意见，明确到2020年，完成第二次全国古树名木资源普查，建立全国统一的古树名木资源数据库；建成全国古树名木信息管理系统，初步实现古树名木网络化管理。O中国政府网 ????????
3925,#关注??就业#【毕业生看过来！招聘网站大集合】
3926,#政务前沿#【2020年新能源汽车将广泛应用于公共机构】公共机构带头推广应用新能源汽车是义不容辞的责任，下一步我国将加大在公共机构推广应用新能源汽车的工作力度，争取到2020年广泛应用。同时还将引进社会资本利用既有停车位参与充电桩建设和提供新能源汽车应用服务。O国管局：公共机构争取到2020年广泛应用新能源... ????????
3927,#政务前沿#【春运期间发送旅客突破2亿人次】截至18日，2016年铁路春运共发送旅客2.03亿人次，运输安全平稳有序。18日，全国铁路发送旅客877.6万人次。铁路部门提醒，已通过互联网、电话成功预订但尚未取票的旅客，请尽量提前取票，以免高峰时段因取票不及时耽误行程。O全国铁路春运发送旅客突破2亿人次 ????????
3928,#今日山东#【2016年度网上兵役登记全面展开】2016年度网上兵役登记和应征报名已经全面开展，今年12月31日前年满18岁的男性，应当在6月30日前登录“全国征兵网”(O网页链接进行兵役登记。下一步，全国征兵网还将为适龄女青年开通参军报名服务。 ????????
3929,#今日山东#【山东过半社区年内建成微型消防站】为进一步深化消防责任体系建设，今年各市政府要至少组织2次政务督查，确保一半乡镇、街道消防网格实现规范化管理，一半的村庄、社区消防网格实现常态化管理。并力争消火栓建成率、完好率均达到90%以上。 ????????
3930,#今日山东#【1月份山东CPI涨幅回升明显】1月份山东居民消费价格总水平同比上涨1.7%。食品烟酒类价格上涨明显，同比上涨4.1%。其中畜肉类价格涨幅较大，鸡蛋价格降幅收窄。另外，春节临近，鲜菜需求增加，同时受冰雪天气影响，运输成本提高，导致全省鲜菜价格大幅攀升，环比上涨15.0% ????????
3931,#今日山东#【山东：2015年未发生较大以上火灾事故】去年，山东省政府挂牌督办的31家重大火灾隐患单位全部整改完毕，督促整改火灾隐患151.2万余处，责令“三停”单位2680家，临时查封单位1668家。全省公安消防部队共接警出动近7万起，抢救被困群众8836人，抢救财产价值45.6亿元。O网页链接 ????????
3932,#今日山东#【山东高考改革方案获批 明年起告别一考定输赢】山东将推行“两依据、一参考”的考试招生新模式，即依据高考成绩和学业水平考试成绩，参考综合素质评价来招生录取，打破以前一考定输赢的录取模式。2017年进入高一，2020年参加高考的学生将首次实行招生录取新模式。O网页链接 ????????
3933,#政务前沿#【2015年山东国库集中支付额突破万亿元】截至2015年底，山东省、市、县2.4万个单位，1117个乡镇实施了国库集中支付改革。从资金支付额看，2015年国库集中支付资金总额达到1.047万亿元，较上年增加1061亿元，增长11.3%。@山东财政 O网页链接 ????????
3934,#政务前沿#【财政部：调整房地产交易环节契税 营业税优惠政策】近日，财政部下发《关于调整房地产交易环节契税 营业税优惠政策的通知》，其中规定对个人购买家庭唯一住房，面积为90平方米及以下的，减按1%的税率征收契税；面积为90平方米以上的，减按1.5%的税率征收契税。 O关于调整房地产交易环节契税 营业税优惠政策... ????????
3935,#微公告#【山东：春节长假期间共投放客运班车15.42万辆次】道路客运方面，全省共投放客运班车15.42万辆次、 29.85万班次，其中加班车1823辆次，道路客运累计完成423万人次。水运方面，因天气原因2月13日全省停航，共投放客船（客滚船）576艘次，水路客运累计完成13.05万人次。O网页链接 ????????
3936,#今日山东#【山东通报2016年1月全省水环境质量】2016年1月，省控重点河流COD和氨氮平均浓度分别降至21.3mg/L和1.07mg/L，同比改善了17.8%和37.4%。全省四大流域中，各流域COD平均浓度均有所改善，受个别断面超标影响，淮河流域氨氮浓度出现一定反弹(45.4%)。 O网页链接 ????????
3937,#政务前沿#【国办：重点在电子信息等产业领域加快建设一批众创空间】国务院办公厅日前印发《关于加快众创空间发展服务实体经济转型升级的指导意见》，强调重点在电子信息、生物技术、现代农业、高端装备制造、新能源、新材料、节能环保、医药卫生等产业领域加快建设一批众创空间。O网页链接 ????????
3938,#微公告#【2016年1月份突出环境问题查处情况和典型案例发布】近日，山东省环保厅发布2016年1月份突出环境问题查处情况和典型案例，详戳↓↓↓O网页链接 ????????
3939,#关注高考#【山东今年10万考生报考艺术类专业】山东2016年普通高校招生艺术类专业校考于2月16日正式启动。我省今年共有104642人报考艺术类专业，其中美术类46576人，音乐类9989人，文学编导管理类18069人。共有280所省外高校在我省统设考点进行校考，省内高校有47所进行校考。O网页链接 ????????
3940,#今日山东#【山东：省消协发布羽绒服比较试验结果 16%存质量问题】近日，省消协发布的羽绒服比较试验报告显示，抽检的40个品牌50个品种的羽绒服中，内在质量符合率为84%。样品价格上，单件500元以下的占32%，单件500元至1000元的占40%，单件1000元以上的占28%。 ????????
3941,#今日山东#【山东：专业技术人员继续教育每年不少于90学时】近日，省人社厅、省财政厅下发意见，规定专业技术人员参加继续教育的时间，每年累计应不少于90学时。用人单位应当建立本单位专业技术人员继续教育与使用、晋升相衔接的激励机制。 ????????
3942,#今日山东#【山东：省级行政执法队伍上半年完成清理】在综合行政执法体制改革上，山东省将在6月底前完成清理规范省级行政执法队伍工作，省级现有的执法队伍编制原则上只减不增，今后省级不再新设行政执法队伍。 ????????
3943,#城市速递#【济南海绵城市试点区域正月十六开工】济南海绵城市试点区域将于正月十六开工建设，到5月3日，济大路、六里山路、万寿路、千佛山西路、千佛山东路5条道路陆续封闭施工。由于部分道路也在顺河高架南延工程区域内，济南经十路以南出行压力空前加大。@微博济南 O网页链接 ????????
3944,#今日山东#【山东民间融资机构达489家】截至2015年底，全省民间融资机构已开业489家，同比增加147家，其中，民间资本管理公司开业444家，全年累计投放金额346.5亿元；民间融资登记服务中心开业45家，成功对接金额10亿元。民间资本阳光化、规范化运行初见成效。O网页链接 ????????
3945,#政务前沿#【山东2016年将实施六大节能重点工程】今年山东将实施“工业绿动力”、配电变压器能效提升等六项节能重点工程。改造4000蒸吨高效煤粉锅炉，建成100个太阳能集热系统示范项目，同时升级高耗能配电变压器。六大节能工程实施后，至少能带来137万吨标准煤的能源节约。O网页链接 ????????
3946,#政务前沿#【山东在全国率先开展部门预算绩效管理审计】从去年11月起，山东试点开展部门预算绩效管理审计，以此为基础，昨天起在省文化厅、省卫计委等19个部门全面展开，整个工作6月20日前完成，这也是《新预算法》施行以来，山东首次对相关部门开展预算绩效管理审计。O网页链接 ????????
3947,#空气质量#【山东公布2016年1月份17城市大气环境质量排名】2016年1月，山东“蓝天白云，繁星闪烁”天数均为13.2天，同比减少0.2天；重污染天数为7.8天，同比增加1.1天;环境空气质量综合指数平均为8.98，同比改善2.1%。 其中，威海“蓝繁”天数等7项指标在17市中最好。@山东环境 O网页链接 ????????
3948,#微提醒# 【明日，雨水】
3949,#政务前沿#【《山东省职业院校基本工作规范》印发】《山东省职业院校基本工作规范》印发，要求按照现代职业学校制度要求，建立学校、行业、企业、社区等共同参与的学校理事会或董事会；公办院校教职工编制总额的20%可用于聘用专业兼职教师，专业兼职教师占比一般不超过30%等。 O网页链接 ????????
3950,#政务前沿#【山东省通报7起侵害群众利益的不正之风和腐败问题】近期，山东省纪委通报了7起侵害群众利益的不正之风和腐败问题，详情戳下图↓O网页链接 ????????
3951,#微公告#【山东省2016年普通专升本3月3日补报名】近日，《山东省2016年普通专升本补报名和补缴费公告》下发，补报名时间为3月3日9：00至17：00；补缴费时间为3月4日9：00至17：00。详戳↓↓↓O网页链接 ????????
3952,#政务前沿#【山东出台首个专用资产配置标准】近日，省财政厅、省水利厅联合印发《山东省水文事业单位专用资产配置标准》，标志着我省首个专用资产配置标准正式出台实施。我省成为除广东省外，全国第二个出台水文专用资产标准的省份。@山东财政 O网页链接 ????????
3953,#政务前沿#【特困人员救助供养资金列入预算】国务院发布《关于进一步健全特困人员救助供养制度的意见》，明确将城乡老年人、残疾人及未满16周岁未成年人，同时具备无劳动能力、无生活来源、无法定赡养抚养扶养义务人或其法定义务人无履行义务能力的纳入特困人员救助供养范围。O国务院关于进一步健全特困人员救助供养制度的... ????????
3954,#政务前沿#【推行庭审直播两年山东省法院门户网站直播908件】自2014年2月山东省法院首次进行案件庭审直播以来，截至目前共通过省法院门户网站直播庭审908件，其中高院案件375件，中院171件，基层法院362件，实现每个工作日都有庭审实况直播。 ????????
3955,#今日山东#【去年山东新增14个国家认定企业技术中心】省发改委消息，去年山东14家企业技术中心获得国家认定，总数达到166个，增量和总量均居全国第一位。截至去年年底，国家累计认定22批1090家国家技术中心，其中山东166家，占全国总数的15.2%。 ????????
3956,#政务前沿#【公积金存款利率上调为1.5%】中国人民银行等三部门日前公布通知，自2月21日起，将职工住房公积金账户存款利率，由现行按照归集时间执行活期和三个月存款基准利率，调整为统一按一年期定期存款基准利率执行。存款利率将统一按一年期定期存款基准利率执行，目前为1.5%。OInvalid title ????????
3957,#政务前沿#【山东投入121亿实现学生资助政策全覆盖】十二五期间，山东财政累计投入资助资金121亿元，实现各教育阶段学生资助政策全覆盖。除提高各类国家助学金资助标准、生活费补助标准外，还新设学前教育政府助学金；中等职业教育免学费范围扩大到一至三年级所有在校生等。O网页链接 ????????
3958,#政务前沿#【推进政务公开：主要负责人要当好“第一新闻发言人”】O中共中央办公厅 国务院办公厅印发《关于全面... ????????
3959,#政务前沿#【山东财政70亿元支持提升水利设施条件】2015年，山东共筹措资金70亿元，支持实施水资源配置、农田灌排、水利防洪减灾、水利现代管理和水生态文明“五大工程”。重点支持引黄济青、南水北调续建配套工程，全面启动沂沭河洪水调配等雨洪资源利用工程等。O网页链接 ????????
3960,#微公告#【春节长假山东银联网络交易再创新高】春节小长假期间，全省银联网络交易再创新高，交易总金额超过145亿元，总笔数1700万笔，较去年分别增长26%和13%。从消费结构看，节日购物、团圆聚餐和自驾出行成为今年省内春节消费的主题。O网页链接 ????????
3961,#政务前沿#【山东：到2017年底济南市、青岛市建成区基本消除黑臭水体】近日，《山东省人民政府办公厅关于贯彻国办发〔2015〕75号文件推进海绵城市建设的实施意见》下发，提出到2017年年底，济南市、青岛市建成区基本消除黑臭水体，济南市通过国家海绵城市建设试点验收等。O网页链接 ????????
3962,转发微博
3963,#便民小贴士# 【2016年，这些职称考试让你升职加薪！】
3964,#政务前沿#【《强制性标准整合精简工作方案》发布】国务院办公厅日前印发《强制性标准整合精简工作方案》，明确今年年底前提出整合精简工作结论，不再适用的予以废止，不宜强制的转化为推荐性标准，逐步解决现行强制性标准存在的交叉重复矛盾、超范围制定等主要问题。O国务院办公厅印发《强制性标准整合精简工作方... ????????
3965,#政务前沿#【截止2015年年底，山东交通运输系统整改率达98%】山东交通运输系统按照统一部署和要求，以道路运输、水路运输、公路安保为重点，积极开展集中行动。截止2015年年底，全系统开展安全检查4643次，发现道路水路运输安全生产隐患6571处，已整改6458处，整改率达98%。O网页链接 ????????
3966,#政务前沿#【国务院批复“十三五”期间年森林采伐限额 山东天然林今后5年零采伐】国务院日前批复原则同意各省、自治区、直辖市人民政府审核确定的全国“十三五”期间年森林采伐限额，全国合计25403.6万立方米。其中，山东与上海、天津、江苏等四个省市的天然林采伐限额为零。O国务院关于全国“十三五”期间年森林采伐限额的... ????????
3967,#政务前沿#【山东：2015年26.5亿纳入第三方机构独立绩效评价试点】2015年省财政将省区域战略推进专项资金26.5亿纳入第三方机构独立绩效评价试点，采取预算资金绩效“闭环管理”举措，把绩效目标作为预算资金申请前提、把绩效考核纳入具体制度安排、把绩效公开作为监督整改手段。O网页链接 ????????
3968,#政务前沿#【山东明确2016年全省港航系统完成基本建设投资108亿元】近日，全省港航工作会议召开，明确2016年全省港航系统完成基本建设投资108亿元，沿海港口吞吐量完成13亿吨，内河港口吞吐量完成8000万吨，货运量1.4亿吨、客运量2000万人次。重点做好五方面工作，详情戳下图↓O网页链接 ????????
3969,#政务前沿#【中办国办：扶贫开发考核数据引入第三方评估】近日，中共中央办公厅、国务院办公厅印发了《省级党委和政府扶贫开发工作成效考核办法》，提出考核工作从2016年到2020年，每年开展一次，考核工作于每年年底开始实施，次年2月底前完成，考核将引入第三方评估。O中共中央办公厅 国务院办公厅印发《省级党委... ????????
3970,#今日山东#【山东口岸加强查验检疫 防控寨卡病毒】山东出入境检验检疫局已采取多项措施，加强口岸查验和检疫处理，防控寨卡病毒。山东各口岸还将严格入境人员检疫，通过体温监测、医学巡查等多种方式，对发现有症状旅客逐人进行针对性医学检查和流调，严格规范处置。O山东口岸加强口岸查验和检疫处理 防控寨卡病毒 ????????
3971,#今日山东#【山东：共检出不合格药品436批次 中药饮片占9成】去年8月中旬至12月底，山东食药监管部门共完成流通使用环节评价性抽验909批，发现不符合标准规定药品4批；重点监督抽验5532批，共检出不合格药品436批次，其中中药饮片占420批次，成为药品质量的“重灾区”。O网页链接 ????????
3972,#城市速递#【济南：流动人口登记不满半年不能申领居住证】济南市公安局消息，流动人口来济申领居住证的条件有所调整，登记信息不满6个月不能申领居住证。依照国务院《居住证暂行条例》规定，济南市居住证3年有效期改为1年，每年签注一次，居住证到期前一个月内换领新居住证。@微博济南 ????????
3973,#今日山东# 【全省54.6万家事业单位已建职代会制度】当前我省以职代会为基本形式的民主管理工作积累了丰富的经验，走在了全国前列。全省已建立公会并单独建立职代会制度的企事业单位，由2004年的3.6万家增加到54.6万家，建制率由54%发展到94%。 ????????
3974,#今日山东#【2016山东省春风行动启动 两万岗位等你来】近日，省人社厅、省扶贫开发领导小组办公室、省总工会和省妇联联合举办的春风行动在菏泽启动。本次春风送岗公益招聘提供了全省516家企业的23123个岗位。另外，春风行动还将对农村贫困人口开展一对一帮扶，精准促进转移就业。O网页链接 ????????
3975,#今日山东# 【山东城乡健身设施全部实现免费或低收费开放】我省城乡健身设施全部实现免费或低收费开放。目前，我省共有大型体育场86个（不含青岛），均建有无障碍设施。各馆全年开放天数均达330天以上，平均每周开放时间达到42小时以上，公休假、法定节假日、学校寒暑假期间每天开放时间超过8小时。 ????????
3976,#政务前沿#【山东：2015年筹集并拨付资金70亿支持提升水利设施条件】2015年，省财政筹集并拨付资金70亿元，进一步拓宽水利筹资渠道，用好地方水利建设资金、土地出让收益支持农田水利建设等投入政策，积极争取地方政府债券资金，支持实施水资源配置、农田灌排等。@山东财政 O网页链接 ????????
3977,#政务前沿# 【山东去年查处违反八项规定精神问题3926起处理5098人】去年，全省共查处违反中央八项规定精神问题3926起，处理5098人，其中给予党纪政纪处分2926人。省纪委分6批通报曝光典型问题39起。全省查处发生在群众身边的“四风”和腐败问题7068起，省市纪委通报曝光499起。O网页链接 ????????
3978,#政务前沿#【《国务院关于加强农村留守儿童关爱保护工作的意见》出台】意见规定，外出务工人员要尽量携带未成年子女共同生活或父母一方留家照料，暂不具备条件的应当委托有监护能力的亲属或其他成年人代为监护，不得让不满十六周岁的儿童脱离监护单独居住生活。O国务院关于加强农村留守儿童关爱保护工作的意见 ????????
3979,#政务前沿#【山东土地变更调查工作全面启动】为保证全省土地变更调查工作进度，国土资源厅地籍处与省规划院正月初六（2月13日）集中队伍开展土地变更调查省级内业核查工作，为年后全省重点县（市、区）外业核查做好技术支撑和服务保障，将会有力促进全省土地工作的规范化管理。 ????????
3980,#政务前沿#【春节期间山东森林防火形势平稳 未发生森林火灾】春节期间祭祀、燃放烟花爆竹等野外用火多，2月12日以前全省森林防火形势较为严峻，12日全省普降中雨（雪），火险等级降低。春节期间各级防火和林业部门真抓实管，采取超常规措施，春节期间全省平安，未发生森林火灾。O网页链接 ????????
3981,#空气质量#【环保部公布1月重点区域和74个城市空气质量状况】1月空气质量相对较差的后10位城市依次是保定、乌鲁木齐、邢台、郑州、石家庄、邯郸、济南、衡水、西安和唐山；空气质量相对较好的前10位城市依次是海口、惠州、拉萨、厦门、深圳、江门、肇庆、东莞、福州和昆明。O网页链接 ????????
3982,#今日山东#【山东：农民买房将获税费优惠】山东省今年将通过建立购租并举的住房制度，大力发展跨界地产，鼓励引导农民进城购房等举措，实施房地产去库存行动。在鼓励引导农民进城购房方面，山东要求各地做好业务衔接和政策储备，对农民进城购房给予契税补贴、规费减免、贷款贴息、物业费补贴等政策。 ????????
3983,#今日山东#【2015年山东小型电动汽车产量增长53.7%】2015年，全省小型电动车企业总投资近300亿，全部来自民间资本。全年小型电动汽车产量达34.7万辆，增长53.7%，成为山东经济新亮点。良好的产业基础和广阔的市场前景，吸引众多汽车企业，纷纷与山东牵手打造新能源汽车生产基地。O网页链接 ????????
3984,#政务前沿#【省委巡视组反馈2015年第三轮专项巡视情况(二)】本轮巡视中，各巡视组坚持边巡、边改、边查，对收到反映党员干部违纪违法问题及时移交核查，巡视期间共核实立案563件，涉及757人，经审查给予党纪政纪处分600人。目前各巡视组已全部完成对49个地方、单位的反馈工作。O网页链接 ????????
3985,#关注高考#【2016年山东艺考今日开考】今日，2016年山东艺考拉开序幕，由于艺考政策收紧，今年艺考被称“最严艺考”。今年山东省继续在济南、青岛、淄博、潍坊4市设立省外院校艺术类专业考试点，其中济南考点的考试时间为2月16日—29日，今年共有87所外省院校来济南招生，设考点13所。@山东省教育厅 ????????
3986,#今日山东#【山东：春节期间“蓝繁”平均4.8天】春节期间，山东省“蓝天白云 繁星闪烁”天数平均达到了4.8天，比前一周高出了一天多。其中青岛、日照、威海“蓝天白云 繁星闪烁”均达7天，另外有9个市出现了重污染天气，其中菏泽、济宁、济南、德州各两天。 ????????
3987,#今日山东#【山东纳入试点的纳税人33.6万户】自2013年8月营改增试点以来，山东纳入试点的纳税人33.6万户，累计减税近300亿元。下一步，随着营改增的全面铺开，如果这些措施全部到位的话，预计减税规模在9000亿元左右，山东的企业也将享受700亿元左右的政策红利。O网页链接 ????????
3988,#今日山东#【山东1625个国家重大工程包项目开工率达60%以上】目前，山东重点建设的投资项目在线审批监管平台已经实现国家省市县四级纵向贯通，全省1625个国家重大工程包项目开工率达到60%以上， 完成投资1200亿元。接下来，平台还要实现全省14个部门的横向连通。O网页链接 ????????
3989,#政务前沿#【山东财政投入1亿元支持高校青年教师成长计划】2011—2015年，我省实施“高校青年教师成长计划”，省财政累计投入1亿元，共覆盖115所高校，资助867名高校教师开展国际合作培养、1802名教师开展国内访学，举办104场泰山学术论坛。@山东财政 O网页链接 ????????
3990,【[推荐]转！2016年4月-12月重要放假安排！最新版！】
3991,#今日山东#【1月份山东登记承接服务外包合同金额达4.1亿美元】1月份，全省登记承接服务外包合同769份，同比下降19.5%；合同金额4.1亿美元，同比增长26.1%；执行金额2.9亿美元，同比增长20.8%。其中，登记离岸外包合同654份，同比下降28.4%；合同金额3.2亿美元，同比增长4.1%。O网页链接 ????????
3992,#情义山东#【山东好人——孟凡芹】工作17年以来，她在三尺讲台上，拖着残疾的腿，克服了一个又一个常人难以想象的困难，谱写了一曲新时代爱岗敬业之歌。2015年，荣获“山东省职工职业道德建设标兵”的先进个人、“枣庄市第四届道德模范”。她就是枣庄市薛城区陶庄镇种庄小学的老师孟凡芹。 ????????
3993,#政务前沿#【省委印发《中共山东省委贯彻<中国共产党巡视工作条例>实施办法》】通知指出，《实施办法》是贯彻《中国共产党巡视工作条例》、规范我省巡视工作的配套性法规，对于落实全面从严治党、依规治党要求，贯彻中央巡视工作方针和省委工作部署等具有十分重要的意义。 ????????
3994,#城市速递#【济南顺河高架南延2月17日开工】济南市市政公用局消息，作为济南快速路网连接的重要通道，顺河高架南延一期工程计划2月17日正式开工。该工程北起七里山路口以南，南接英雄山立交，长约1.94公里，将分三个阶段组织实施，预计持续到明年10月底。@微博济南 ????????
