ID,微博内容
3844,【公安部督办9省警方捣毁6大贩婴团伙】福建两妇女各带一婴儿搭高速大巴准备贩卖，车上却任其哭闹。驾乘报案。警方解救两婴儿，不幸其中一男婴因被喂服过量安眠药死亡。据此，公安部督办破获一特大拐卖儿童案，福建、四川、安徽等9省警方联手解救100名被拐儿童，抓获380名嫌犯。主犯日前被检方批捕。 ????????
3845,【民警肉搏持刀嫌疑犯 被咬断手指制服对方】温州鹿城警方在市区砖坦路一出租房内抓捕一名吸毒嫌疑男子时，遭遇对方持刀暴力反抗。民警包长昕不顾危险，与之展开搏斗，在抓捕过程中，一节手指被活生生地咬下来！但他忍着剧痛成功将对方制伏。所幸经4小时手术，断指终被接上。流血流汗不流泪，汉子！ ????????
3846,【湖南男子广州跳楼 围观者喊“跳啊”】男子黄某自称被同乡陷害，不得已爬上屋顶。后在围观者“你跳啊!你跳啊!”的喊声中从广州横滘社区一座三层楼房跳下。男子跳下前跟劝话的记者说：“我跳下去，死后捐出器官。我下去的时候不让头着地，我要捐眼睛。”警方正对此事做进一步调查。有时，沉默是金！ ????????
3847,【吸取教训 不让长春“304”悲剧再次重演】人们在痛斥周喜军的同时，也对家长的疏忽大意而不安，@青岛交警 特制作以下动态图片，希望父母们能够平时安全意识多一点，照顾好自己的孩子，不要因为一时疏忽，给孩子带来伤害，不让悲剧再次重演。转起来！ ????????
3848,【高速上违停 害人害己】4日，沪杭高速步云互通，一辆第一车道上的车错过出口，竟停车、倒车、强行变道、横穿高速，后面一辆越野车躲避不及撞上隔离栏侧翻在对向车道。众多路人伸手救援，肇事车却悄然离开。在交警队，越野车司机暴怒动手“人命在你眼里是什么？” L桑塔纳不管不顾 大客车下来三个人 ??????????查看图片
3849,“牵手”，不能是白说的！
3850,【大货车侧翻菠萝散落满地遭哄抢】昨日，一辆从海南驶往辽宁的货车行至广州沙贝立交桥时发生侧翻，一人被困车内，车上的菠萝倾泻而下。路边人群无视交警劝阻一哄而上，不顾头顶摇摇欲坠的护栏，将掉落的菠萝一抢而光。“这些菠萝都是好品种，估计一斤都要卖两三元，不捡白不捡。”一位哄抢者说。 ????????
3851,【美国一偷车贼发现后座有婴儿报警弃车】据报道，一个月前，纽约一对情侣带着8个月的女儿去购物，把熟睡的女儿留在未熄火的吉普车上。小偷偷走了车，开了两英里后发现后座有孩子，立即将车停好，打电话报警后弃车离开，婴儿很快获救。O网页链接 不是总能如此幸运，切勿将孩子单独留在车内！ ????????
3852,【公安部指挥抓获两名台湾重大通缉犯】近日，在公安部统一部署指挥下，上海、广东、广西三地警方联手，先后抓获台湾通缉要犯吴信中、黄荣。3月5日，根据《海峡两岸共同打击犯罪及司法互助协议》，大陆警方在广州将吴信中、黄荣移交给台湾警方。这是两岸警方加强执法合作共同打击犯罪的又一成功范例。 ????????
3853,这个沉痛的夜晚，让我们为小皓博点亮一支蜡烛，愿天堂没有杀戮。请不要发布他死去的照片，为呵护那天使般的容颜！ ????????
3854,【微信有漏洞 使用需谨慎】“微信”是时下非常流行的聊天软件，但由于微信的头像和昵称可以随意更换，存在一定身份认证漏洞，如果不法分子换了你亲友的头像和昵称来跟你聊天，那很可能上当哦。微信身份认证有漏洞怎么办？且看@广州公安 教大家安全两步走，轻松防骗纸。应对策略请戳图！ ????????
3855,【最新消息】经公安机关昼夜连续工作，迫于强大压力，犯罪嫌疑人周喜军于3月5日17时许到公安机关投案自首。据周喜军交待，3月4日上午7时许，其将一辆银灰色RAV4丰田吉普车盗走后，途中发现车后座上有一名婴儿，行驶到公主岭市境内，将婴儿掐死埋于雪中。宝宝走好！ ????????
3856,【孝感女孩合肥会网友相约自杀 未料遇色狼遭猥亵】22岁孝感女孩小王网上认识了合肥男子小赵。两人心理都很消极，近日晚聊天时竟相约自杀。双方在合肥见面后，小赵色相毕露，开始在小王身上乱摸。小王立即跑到街头报警。经民警悉心教导，小王很后悔，表示一定要好好活着。网友不可靠，自强自爱很重要。 ????????
3857,【警惕，食品广告语里的骗局】“非油炸”食品真的没油？“无糖”食品真没糖？“零脂肪”乳品不会引发肥胖？“高钙”食品补钙效果好？食品广告陷阱重重，很多“健康”食品未必真健康。多位专家逐一指出广告宣传语中的陷阱，教你当一个聪明的吃货。速速戳图！@生命时报 ????????
3858,【男孩自制鞭炮炸飞拇指 手掌炸穿洞】近日，山东12岁男孩帅帅在离家一公里坟地寻找一些没有点燃的小鞭，打算“自制鞭炮”。将掰开的火药装进一个筒子里点燃时，右手掌被炸一个大窟窿、拇指炸飞、三根手指骨折。医生表示由于帅帅血管、神经全部断裂，手指能否保住还不一定。孩子安全，时刻不容忽视！ ????????
3859,【女子轻生2分钟溺死无人施救 围观群众漠视】近日，武汉。下午1时许，一穿蓝色外套女子翻过护栏后，将钱包扔在岸边后走进荷塘。当时，多人围观无人施救。“我看到她时，她已经走到离岸边约5米的水中，身体扑腾了几下瞬间就沉入了水中。”目击者李先生随即报警。或许围观者有诸多原因，但生命只有一次! ????????
3860,【男子飞机上为保形象憋尿5小时后昏倒】哈尔滨刘先生日前坐飞机出差至福州，旁边靠过道位置上则坐着一位优雅美女。刘先生身材有些胖，如要去厕所，只能硬塞出去，显得有些不雅。为给美女留下好印象，他整个旅途都没喝水，憋出下肢血栓，刚下机就昏倒，被送到急救中心…医生提醒注意“经济舱综合症”。 ????????
3861,【网络李鬼，一查便知】各种网站、网络信息鱼龙混杂，如何快速识别钓鱼、诈骗网站？@上海松江大学城派出所 建议您不妨看看“网络社会征信网”（O网页链接）哦！不但有大量实用信息，同时还可在线举报。 ????????
3862,【副证损坏或者丢失后需要补领吗？】驾驶证的正证和副证是成套核发的，证件上有公安部印制的各种统一的防伪标志，只有一同使用才是有效、合法的。警方提示：妥善保管好驾驶证，若出现副证丢失或损坏的情况，不要置之不管，应按照规定尽快补领整套驾驶证（不能单独补领副证）。 ????????
3863,"【孩子与汽车,你容易忽视的N个安全细节】孩子的事情牵动着千家万户。在此，提示您孩子与汽车，容易被忽视的安全细节: ①忘锁车或下车将孩子遗忘车内②不能让孩子坐在副驾驶位置③孩子被锁在车内天热容易闷坏了④孩子在车内乱碰可能会造成危害⑤大人倒车时要看看有无孩子。详情戳图↓↓↓家长必知！ ????????"
3864,"【弃用手机号,支付宝被盗刷上万元】小林把银行卡与支付宝绑定,并申请了“快捷支付”功能,网购时只需输入支付宝密码,即可消费。同时将手机号与支付宝绑定。后小林弃用该手机号,但忘取消绑定,被人盗刷1.2万元。原来,现用此号的杨某,通过“手机号寻回密码”,更改了支付宝账户原密码。O网页链接 ????????"
3865,【2岁娃苹果卡喉“5分钟”成植物人】近日，沈阳一妈妈给孩子喂食苹果时，孩子不停哭闹，导致苹果卡在喉口，等到被送到医院时，孩子已超五分钟没有呼吸和心跳，抢救保住性命，却因窒息时间过长导致脑部缺氧成了植物人。婴幼儿吞食异物病例多发，医生建议家长掌握一些防范急救常识。O网页链接 ????????
3866,经昼夜奋战，3月5日早8时许，在四平地区公主岭市永发乡营城子小学附近，找到了被盗的银灰色RAV4丰田吉普车，车上未发现婴儿。警方正在全力开展后续侦办工作。
3867,"【今天“惊蛰”,吃梨防干燥】春雷乍响，惊醒蛰伏土中冬眠的动物，是为“惊蛰”。因昆虫“惊而出走”，古人会在这天手持清香、艾草，熏家中四角，以香味驱赶蛇虫百脚，顺带赶走霉运。民间素有惊蛰吃梨习俗，润肺止咳、滋阴清热，还宜多吃富含植物蛋白质、维生素的清淡食物，少食动物脂肪类食物。 ????????"
3868,【学习雷锋好榜样】也许他的面容已经模糊，也许他的名字已被淡忘，但记忆却抹不去那么一段故事，萍水相逢的他，曾对你伸出援手。最美女教师、最美学警、最美托举哥…身边层出不穷的“正能量”，感动、激励着平凡如斯的你我他。[玫瑰]今天是第50个“学习雷锋日”，让我们一起向所有雷锋式的身边人致敬！ ????????
3869,截至目前，警方的查找工作仍在进行中。一些媒体关于孩子找到的消息不实。
3870,【益龙，一路走好】3月1日，武警郑益龙经过广州珠江西堤码头时，勇救一名落水者。在路人帮助下，落水者被救起，郑益龙却被冲走。尽管我们始终没有放弃，尽管所有人都在期待奇迹，但不幸终于降临！今晚八点多，在广州二沙岛附近河面发现他的遗体。益龙，一路走好！ ????????
3871,感谢所有热心人给予的帮助，警方将付出最大努力解救孩子。敦促作案人迷途知返，立即终止犯罪！
3872,望尽速解救孩子，将罪犯绳之以法。
3873,"【假系安全带 司机被抛出车外30米】2月25日上午，在渝湘高速公路彭水保家段，一辆货车在行驶途中撞上了防护栏,司机被抛到车外30多米的一个斜坡上，生命垂危。原来，该司机并没有用安全带束缚住身体，而是将安全带假系在座椅靠背上。O网页链接 给交通法规开玩笑，小心生命给你开玩笑！ ????????"
3874,【6岁女孩学“下腰”致高位瘫痪】小姗妮已学了三年舞蹈，会做很多高难度动作，包括下腰。周末在练这组动作时，她突然摔了一跤。但哭过之后，她继续做下一个动作，却又一次摔倒。这次她再没能站起来，姗妮因中枢神经受损致高位截瘫。医生提醒选择这类项目前，最好先给孩子做个体检。O网页链接 ????????
3875,【广西一医生为试单位监控效果“盗窃” 险丢公职】广西上思县一卫生院医生，一直认为院内安保存在严重的漏洞，但苦于“投诉”无门，为引起领导和同事的重视，也试一下监控效果，近日他趁酒醉自导自演一出“盗窃”闹剧。因其主动投案、积极退换赃款，法院决定免于刑事处罚。责任心是好，但别以身试法。 ????????
3876,这是长春被盗车辆中2个月大男婴照片，用红色小花被包裹，左肩有明显胎记，头发不规则。紧急扩散！ ????????
3877,【偷到山寨iPhone嫌差 塞回失主口袋被抓】小偷韦某想开门红偷部iPhone，谁知偷到山寨机，嫌太差又偷偷塞回失主口袋，结果被失主发现扭打起来……“手机是仿的，那么差，送给我都不要，他还好意思拿出来混。”小偷毫无悔意，失主哭笑不得。现韦某涉嫌扒窃被义乌警方刑拘。Ps:敢情拿真的出来是给你偷的? ????????
3878,【警方打击经济犯罪5年挽回损失3200亿元】2008年以来，公安部组织全国警方严厉打击各类经济犯罪活动，维护国家经济安全和市场经济秩序，保护人民群众合法权益。2008年至2012年，共侦办经济犯罪案件94万起，挽回经济损失3252亿元，并协助纪检监察和检察机关查办了大批贪污贿赂案件。O网页链接 ????????
3879,【请注意，您见过这两车吗？】3月4日7点20分许，一辆银灰色RAV4车在长春市西环城路与隆化路交汇处被盗，车内有一名两个月大婴儿。车牌号码为吉AMM102，四个轮胎绑有红绳。吉林全省公安机关正在全力查寻。请广大网友协助查找，发现线索请直接拨打110@长春市公安局交通警察支队(图为被盗车辆真实图片)。 ????????
3880,【公共WIFI怎么用才安全】近日，有网友说因为使用公共WiFi银行卡被盗刷，还有黑客自称15分钟可以盗取咖啡客银行账号和密码。业内人士总结了公共WiFi下，保障隐私的7个建议:在公共WiFi环境内，不要收发很隐私的信息、照片、视频等内容，如何防范钓鱼WiFi…常用WiFi的童鞋必知!O推荐之239海峡导报：公共WIFI怎么用安全_绿色... ????????
3881,【交警提醒：高速路上行驶“五大禁忌”】一忌：在高速公路上遇故障停车，车子突然靠边，停车后不设警示标志，乘客又都围着车子看。二忌：超车忘记提醒周围车辆。三忌：开车接听手机或与乘客高谈阔论。四忌：错过出口后倒车或刹车看路牌。五忌：近距离跟车，导致发生追尾。 如何应对？详情戳图↓↓↓ ????????
3882,【男子高速醉驾被查 发酒疯用头撞破警车挡风玻璃】近日，在浙江甬台温高速上发生了一起严重的醉酒驾驶案，在醒酒过程中，该男子竟然发起酒疯，用头把警车的挡风玻璃都给撞破了。汪某因危险驾驶罪被刑拘，等待他的将是1-6个月的拘役，驾驶证也将被吊销，5年内不得重新考取。O网页链接 ????????
3883,请扩散！经家属确认，被盗车内有一名2个月大的婴儿！
3884,@北京昌平: 昌平交通支队经初步调查，老人无外伤，车辆也无剐蹭痕迹，事情已经解决。好人不会被伤害，好事会得到弘扬。民警肯定会帮助见义勇为者，也希望遇有类似情况，有更多的目击者能主动作证。
3885,【深圳地铁女子遭遇“咸猪手”不敢反抗】近日，深圳地铁，一名中年男子不时用手去触碰旁边女子的胸部、臀部，女子虽有所警觉，但未敢当面制止，直到下车。这一幕被旁边乘客拍下。心理专家说:这类男性心理脆弱，胆子非常小，应该当面喝止。蜀黍觉得，周围人是否也应帮助下弱女子?! O网页链接 ????????
3886,【公安部组织摧毁31个电信诈骗犯罪团伙 抓获136名嫌犯】近日，在公安部直接指挥部署下，福建等地公安机关，对部督“1??15”专案31个电信诈骗犯罪团伙集中抓捕，抓获宋毅夫等主要犯罪嫌疑人136名，捣毁犯罪窝点39处，破获电信诈骗案件736起，缴获赃款、赃物价值人民币320万元。O网页链接 ????????
3887,【知道吗？这些驾驶陋习将加速车的贬值】北京车主李先生驾驶一辆自动挡越野车，多次在行进中挂空挡滑行，致车辆变速箱烧毁、变矩器损坏，损失5.5万余元。杭州一家汽修老板称，“送修的车，起码50%是不正确操作造成的损坏或寿命缩短”。看看下面这些伤车驾驶陋习，你中枪没？（都市快报） ????????
3888,【早起的人浑身正能量】美国《情绪》杂志曾刊载一项心理学研究，称“早起人”的幸福感更强，生活满意度更高。据研究，早起能振奋精神、舒缓情绪、提高效率，还能加快代谢、增强免疫力、保持好气色。不如与朋友相约建立一个“早睡联盟”，早起就在微博上签到，做不到就要受到些小惩罚。@生命时报 ????????
3889,一张图告诉你晚睡的坏处，长期晚睡的，好好看看！！（转） ????????
3890,【微提醒：让你的微信多层保护】常使用微信的朋友们注意了！在设置-隐私-朋友圈权限里有个允许陌生人看十张照片的开关。安全起见，建议没啥特殊需要的，赶紧动手，关掉它！请转发周知！ ????????
3891,【人头马一开 塑化剂就来?!】法媒称，至少有卡慕、法拉宾、人头马三个法国干邑白兰地酒品牌产品，因塑化剂严重超过中国方面标准，近日滞留在深圳码头。中国目前是法国干邑白兰地酒的最大市场。塑化剂可干扰内分泌，使男性生殖器变短小、性征不明显、精子数量减少等，严重可致肝癌。O网页链接 ????????
3892,【热衷K歌减压 不料致噪音性耳聋】28岁的小向喜欢K歌减压。最近，她发觉双耳常有“嗡嗡”声，听什么都像隔了一层纸。检查结果是噪音性耳聋。医生提醒，搭车、行路最好唔好戴耳机听音乐。就算要听，每次唔好超1小时，切忌戴耳机瞓觉。 85分贝×8小时＝听觉细胞劳损，100分贝×15分钟=听觉永久损害。 ????????
3893,【幸福地图，民生地图】据报道，近日全国30余家媒体发起调查，邀请1000多万网友票选当地最幸福的领域，并给当地幸福指数打分，以此绘制成“中国幸福指数地图”。这张图如果确实建立在客观调查的基础上，勿宁说是一张民生地图。就治安而言，上榜者不可懈怠，未上榜则应深思：民怨何在，民意何求？ ????????
3894,【开封小伙弥留之际急寻生父母】开封小伙袁理想从小被人从重庆秀山卖到河南开封，如今他患上重病，四肢瘫痪，随时有生命危险。病重的袁理想有一个心愿，那就是与自己的亲生父母见一面。请扩散！ @袁理想xiy @大河报 ????????
3895,【质检总局：日本资生堂防晒霜检出有害镉】国家质检总局通报，拦截不合格进口食品240批、化妆品7批。其中来自日本的一批资生堂防晒霜含镉，宜家公司的杏仁巧克力蛋糕大肠菌群超标，卡夫公司的卡夫菲力奶油芝士超过保质期。大家平时购物，除了查看生产日期及保质期，还有哪些注意事项？请戳下图。 ????????
3896,【习近平:好学才能上进】3月1日，习近平在中央党校建校80周年庆祝大会暨开学典礼上指出，中国共产党人依靠学习走到今天，也必然要依靠学习走向未来。我们的干部要上进，我们的党要上进，我们的国家要上进，我们的民族要上进，就必须大兴学习之风，坚持学习、学习、再学习，坚持实践、实践、再实践。 ????????
3897,【[收藏]自动档停车攻略】很多人在停车时习惯推到P档再熄火、拉手刹，结果熄火后车辆经常会因路面不平再小小挪动一下，而这时P档变速箱有个咬合装置是和变速齿轮咬住的，这时的挪动会对变速齿轮造成冲击！正确做法是↓↓↓ ????????
3898,"【今天是""九九""第一天】“九九八十一，脱去簔衣戴斗笠”，“九九加一九，耕牛遍地走”。冰融了，天暖了，草色遥看，候鸟北翔……早春时节，早晚温差较大，要注意根据天气及自身情况及时调整着装，以防引起身体不适。 ????????"
3899,【武警救人失踪续:另一位英雄找到了!】他就是34岁的中山医科大孙逸仙纪念医院保安队长路志辉。1日下午，路志辉发现郑益龙在水中救人，立即跳下水参与营救，把陈永标救上岸后，由于水流湍急，体力不支等原因，没能救到郑益龙。他说“没能把兵大哥救上来，很内疚”。您已是英雄!O　　另一位英雄找到了，同为1979年出生，比郑... ????????
3900,仍期待奇迹，尽管……
3901,【你的耳朵受委屈了吗？】今天是全国爱耳日，听听来自耳朵的告诫吧：长煲电话粥，耳廓容易长囊肿；耳机不舍摘，耳胀听力打折扣；扮靓打耳洞，耳垂疼痛惹发炎；升职压力大，嗡嗡耳鸣直作响；频频掏耳朵，又捅又挖伤耳膜。爱护耳朵，从良好的生活习惯做起，明天的明天，你才能“大饱耳福”！ ????????
3902,【武警教导员郑益龙救落水青年失踪1天仍无消息】昨日，武警广州支队四大队副政治教导员郑益龙，途经珠江西堤码头时成功解救一名落水青年后，因体力不支被水流冲走。广州警方调遣蛙人随即对郑益龙展开紧急搜救，现各方仍在积极搜救。郑益龙1979年1月出生，三次荣立三等功。一天又将过去，祈祷！ ????????
3903,【凌晨一二点睡觉+不吃早餐=19岁胃癌】宁波一名19岁职高男生，长期生活无规律—每天都玩到凌晨才睡觉，早饭不吃，折腾了近三年，去年他查出胃癌中晚期，成为宁波最年轻的胃癌患者。医生说，近几年胃癌发病率正呈现出年轻化趋势，这与年轻人的生活习惯有极大关系。[做鬼脸]早点睡哦，明起美美吃早督！ ????????
3904,【MM们，鞋跟最好别超3厘米】90后杭州美眉小雪身高158cm，为弥补不足，总爱蹬着10cm高跟鞋。日前一脚踏空，左脚狠狠崴了一下，致外踝、内踝、后踝三踝骨折，要住院做手术，且要躺两个月。医生建议:鞋跟最好不高于3厘米，鞋底呈斜坡状为宜，腰痛患者不宜穿高跟鞋。O网页链接 转给你关心的她！ ????????
3905,【图解道路交通避让新规】①你和我，先要按交通信号的指示通行；②我直行，你从右侧来，你先；③我直行，你迎面而来欲左转，我先；④我右转，你迎面而来欲左转，你先。若该让不让，则扣3分。Ps:扣分不是目的。安全礼让行车，体现你我素质。@大路交响曲 ????????
3906,【手机放外套斜插口袋最危险】@翠苑派出所 最近抓住了一帮镊子党。他们专门针对iPhone偷盗，作案工具为经过改造的镊子（医用镊子被磨平了尖并加装了防滑垫片）。警察蜀黍们做了个试验：针对斜插口袋，用镊子偷手机，只需夹住一个小角就可以得手！警方提示：手机和钱包最好不要放在外套的斜插口袋里。 ????????
3907,【别用手机号注册淘宝账户！】漳州警方破获新型的网上购物诈骗案。诈骗犯通过店家的“交易记录”寻找用手机号码注册的买家，冒充“客服”称付款未成功，要求买家告知手机收到的验证码。骗子登陆买家账户点击“忘记密码”，上当的买家将修改密码的验证码告诉骗子，骗子拿到后随意更改密码，网购套现。 ????????
3908,【交通警示语称“附近没有医院” 网友赞“内涵”】近日，网友“炜君子”称他驾车至湘西永顺县209国道时，看到一比较有味的交通警示牌，上书：“附近没有医院，请您谨慎驾驶。”不少人跟帖说，如此警示语真是“此时无声胜有声”、语气温和却让人不敢不谨慎驾驶，真是“有内涵”！ 你怎么看？ ????????
3909,【北京男子烧日本车被批捕】日前，北京男子纵火焚烧他人日系车被抓。嫌犯刘某供述，当晚喝了酒，有些不冷静，想起最近中国和日本的争端很生气，加上自己几天前在超市被一个说日本话的人骂了一句，所以在街边看到日本车后，就想点火将车烧掉。检方认为，刘某行为已涉嫌放火罪。 O网页链接 ????????
3910,"【不想内疚:老妇追赶公交不慎摔倒 司机将她扶起】近日，广州一阿婆在公交车站追赶一公交车时意外摔倒，现场一度无人相助，最终是途经此处的另一公交车上的司机下车和一位蓝衣女子一起把老人扶起来。这一过程恰被该公交车上的监控拍了下来。""如果我不这么做，我会内疚的""，司机说。凭良心说话办事,! ????????"
3911,【男子欲跳桥遭围观 民众起哄倒计时后跳下】日前，厦门一男子准备跳桥自杀，纠结地一会站一会蹲，在警察劝说下，男子心情渐平复。就在这时候，围观的人群中有人对着男子起哄“跳啊，别不敢跳”，还有人在数321倒计时。结果，男子一气之下跳了下去。所幸落在气垫上。请敬畏生命！ O网页链接 ????????
3912,【先救我老婆！】近日，福建泉州，一对夫妻遭遇车祸。压在车轮下的丈夫，一直盯着前方3米开外、压在车后轮底下的妻子，用越来越微弱的声音呼唤现场的交警和消防官兵：“先救我老婆”、“先救我老婆”……然而，直至被抬上担架，他都不知道老婆已经＂走＂了。因为爱情...... ????????
3913,【2名内地人违规带奶粉出境在香港被捕】有关旅客携带供36个月以下婴幼儿食用的配方奶粉离开香港的新规例3月1日起实施。首日，各口岸共截获10宗违规个案，涉及53罐奶粉，被捕者包括8名香港人和两名内地人。根据新规，他们一经定罪，可被罚款50万港元及监禁两年。O网页链接 ????????
3914,【 “有女尸！”工人们四散而逃】济南槐荫区一施工现场，地广人稀，水泥管道中惊现打包的纸盒子，一头露出的类似人发在风中摇晃。“有女尸!”工人们四散逃走，派出所民警接报后立即赶赴现场，却发现“女尸”竟然是个充气娃娃！好在虚惊一场。但奉劝部分童鞋，人吓人吓死人，有些垃圾绝不能随便丢！ ????????
3915,【广州武警跳江救人不幸失踪】昨日下午2点多，一陈姓男子不慎落入水，路过的武警郑益龙立即跳入水中救人，在路人帮助下，陈姓男子被救起，但湍急的水流将郑益龙冲走。经彻夜搜救仍下落不明。救人的路人，上岸后悄然离开。O网页链接 郑益龙是汕头潮阳人，孩子才10个月大。让我们为他祈祷！ ????????
3916,【害我国民，虽远必究！】糯康，这个双手沾满国人鲜血的国际大毒枭终于受到法律的制裁。湄公河案件的成功侦破，树立了国际执法合作的典范，是我国公安机关开展国际执法合作成果的集中体现，背后隐藏了无数公安民警的付出与汗水。让我们把时钟拨回2011年，从头看看这次艰苦卓绝的跨国追缉行动。。。 ????????
3917,【拆二代逼父给自己买百万豪车喝毒药 救活后如愿】郑州市区西边的一个都市村庄，袁某家拆迁赔了不少房子，父亲做生意，家里称得上是村中首富。前两年，他要一辆价值百万保时捷而父亲不给。闹了很久，袁某喝了毒药，抢救过来之后，父亲只好给他买了。万贯“拆”财比不上子女成才，“×二代”家长当反思。 ????????
3918,【老公太臭?离婚!】“他是我见过最懒最不要干净的人，不知道几天才洗一次澡，经常全身臭烘烘就钻进被窝!”宁波周女士对老公谢某的臭和脏再也忍不了了，二次起诉离婚。第一次时法官调解，差点熏晕，强忍劝和。谢未改，妻分居半年。法官:澡都不洗，责任心何在?昨日判离。小细节，往往是大问题的导火索。 ????????
3919,【惊魂8秒！派出所民警拉回三条人命】昨天，浙江金华时代花园小区有人手握西瓜刀要跳楼！这是一位未婚先孕的准妈妈，怀孕8个月男友却一去不返，精神接近崩溃。经过三个多小时守候，金华城西派出所副所长童备“突然袭击”，一把抓住她将其拽回。整个过程仅8秒，却救了三条命——女子怀着双胞胎！ ????????
3920,【武汉特大爆炸案主犯被执行死刑】今天上午，致2死15伤的武汉“12??1”特大爆炸案主犯王海剑被依法执行死刑。2011年12月1日，王海剑伙同其他两名同犯自制爆炸物，企图炸毁运钞车抢劫钱箱。王海剑遥控引爆了爆炸物，但抢劫未遂，逃离现场。警方利用微博征集线索，在网友协助下，3天后即将王海剑抓获。 ????????
3921,【请勿开车玩手机！】开车打手机违规，一些司机怕交警查，就开着车用手机软件聊天。昨天凌晨，司机赵某在高速路上正用手机微信和女友聊天，一走神，就撞上高速护栏，车前部被撞得面目全非。用手机软件聊天，貌似非即时通话，但跟打电话一样会分散司机注意力，警方将作出相应处罚。O网页链接 ????????
3922,【常见交通标志牌，你记得多少?】驾车到了陌生的城市或者是新手驾车，因为兴奋和紧张，当面对那些令人眼花缭乱的路牌和标线时，脑子里的知识便全部还给驾校教练了。周末了，很多童鞋有郊游计划。陪您重拾一下学习记忆，解读一些常见交通标志牌的信息。 ????????
3923,【经常吃没煮透的肉 19岁女孩感染脑囊虫病】19岁的女孩晓蔓被确诊为脑囊虫病，感染的原因就是吃了被猪绦虫污染的食物，一想到自己被检查出脑袋里长了寄生虫，仍然心有余悸：“现在，我再也不敢吃烧烤、生鱼片了！”医生说，该病潜伏期可长至30年，别吃没熟透的肉。你后怕了吗？（深圳商报） ????????
3924,【“我是正常男人，都怪她穿的太少”】近日，厦门-南京K162次列车13车厢，一男一女两旅客争吵不休。女旅客脱了外套在卧铺躺着，里面衣服领子特别大，引起对面男旅客注意，她说他老是看自己……男旅客称自己是正常男人，都怪她穿得太少！后乘警、车长帮他们调换了铺位，才消除争执。@南京铁路公安在线 ????????
3925,【酒吧里用扎壶冲泡的速溶饮料要当心】毒咖啡、毒奶茶、毒柠檬汁、毒橙汁…这些袋装速溶毒品包装得和普通饮品一样，用大扎壶冲泡饮用，颜色味道上很难区别。千万别从不熟悉或行为不太正常的人手上接饮料!日前温州警方捣毁一涉毒团伙，抓获涉案人员54人，查证毒品交易量20公斤。O网页链接 ????????
3926,【糯康下午注射死刑】糯康等4名罪犯今天下午将在昆明注射死刑。他们情绪都不是特别稳定，昨天上午给部分罪犯安排了家属探视，下午让他们洗了澡，征求了餐食。今天中午还将尽量为他们准备符合傣族口味的午餐。相信他们已经感知即将迎来生命的尽头。永远留在湄公河上的13名中国籍船员亡灵终将得以安息。 ????????
3927,【兰州警方查缴2000多支仿真枪】男孩大多喜欢玩枪类玩具，但是如果具备了真正枪支的外形和功能后，这些枪就已不能再称之为玩具枪，而是禁止非法制造、出售的仿真枪。日前，兰州警方查处两家批发仿真枪商铺，当场查获仿AK47、M16式、54式、64式、狙击步枪、冲锋枪等80个品种的仿真枪2124支。 ????????
3928,"【警惕!越溺爱越叛逆 12种“症状”超8种很危险】“孩子还小,等长大了再…”这是很多家长爱说的话。对多数独生子女家庭来说，培养孩子的独立人格实属不易，过度溺爱往往会与家长愿望背道而驰。想想现在有些“熊孩子”吧!以下12种溺爱表现，若超8种，就说明家长存在溺爱，对孩子将来发展不利。(武汉晚报) ????????"
3929,"【妈妈在哪里？】今早，有好心人发现一个只穿单衣短裤、浑身湿漉漉的小女孩，现孩子正躺在上海市公安局金山分局张堰派出所值班室的床上啃饼干、看电视。小姑娘说不清地址，只知道今年5岁，住在张溪路桥附近，民警正在找寻其父母，请知情者及时联系派出所，电话:57210110。转发,扩散!@从警人生路 ????????"
3930,【很多人都会做错的搭电操作，做对了吗？】遇到汽车没电了怎么办？搭电？两个电瓶正极连正极、负极连负极？你真的做对了吗？完全错了，应该是施救车与被救车电瓶正极相连、施救车电瓶负极连接到被救车一个同发动机缸体牢固连接的金属件上或者连接到发动机缸体本身。@虹口公安分局 ????????
3931,【警惕网络投资诈骗】骗子往往会假冒知名金融机构网站，以“代客炒股”或“代买彩票”为幌子，吸引网友投资。一般先让受害者汇钱，过几天告诉你炒股赚了，并汇给你一些钱，让你尝到甜头。之后，再让你继续汇钱，以达到放长线钓大鱼的目的。 ????????
3932,"【小偷落网,抱怨自己体质不行】汤某曾因偷窃入狱，出狱后不知悔改，这次他打算盗窃学生手机，被人发现后挣脱就跑，但没逃多久，就气喘吁吁倒在草坪，束手就擒。事后汤某竟然只抱怨跑得慢，感叹道“如今身体才是最重要的，没有好身体，干啥都不行呀”。目前汤某已被警方行政拘留。身体是革命的本钱? ????????"
3933,【最美交警“抱抱哥”蹿红 校门口抱送孩子20万次】陈忠林，是江苏南通一名普通交警；一年开出4000张罚单，却是被处罚的人最先坚定的挺他;两年多来，他20多万次默默地弯腰、伸手、拥抱，抱送上下学的幼儿园孩子，被亲切地称为“抱抱哥”。他用温暖的大手给了孩子们安全感…O网页链接 ????????
