ID,微博内容
4340,#广州城事#【记忆中的广州儿童公园】广州新儿童公园昨天开门迎接小朋友。然而，中山四的那个小公园还有人记得吗？记忆里，那长长的滑梯，小时候觉得很高很高，那小小的空地，小时候以为那是整个世界。那架穿山窿的小火车。还有那架供观摩的小飞机......戳下图，有小伙伴们埋藏回忆的地方吗？@广州日报 ????????
4341,"#午间分享#【舌尖上的端午节】端午节，既要品尝美味的粽子，也要吃得开心，吃得健康!请注意:①粽叶过于鲜绿可能是""返青粽""；②鉴别""返青粽""要一看二煮三闻；③露馅粽子别买；④早饭夜宵不宜吃；⑤冷粽伤脾，热粽养胃；⑥粽子要慢吃，最好配茶水；⑦老人和儿童、胃肠道患者不宜多吃。详戳↓via@人民日报 ????????"
4342,【有关端午的广州歌谣，你知道多少？】“氹氹转，菊花园，炒米饼，糯米团”、“知螂叫，荔枝红。阿妈带我睇龙船。”、“珠水阔，珠溪连，珠村人仔会扒船；”……你知道吗？这些都是旧时广州关于端午龙舟的歌谣。端午节龙舟文化历史悠久，戳图涨涨知识吧！街坊们还知道其他关于端午的歌谣吗？ ????????
4343,#便民信息#【明天降水趋于明显 气温稍有回落】烈日当头了那么多天，街坊们都在盼着能来点雨水消消暑吧？据@广州天气 预报，今日午后可能出现分散性的雷雨，所以如果有打算外出开龙舟的话，切记带把伞，有雨挡雨，无雨可以防晒！从明日开始，羊城的降水将趋于明显，最高气温也随之有所回落。 ????????
4344,#双节政务微提醒#【去新儿童公园请尽量错峰前往】昨日是“六一”儿童节，全新打造的广州市儿童公园正式迎客，截至17时，总客流达到6.8万人次，客流主要集中在上午时段。@广州林业园林 表示，家长和小朋友请考虑错峰游玩，可以选择下午时段前往。去公园游玩时，请务必做足防晒防雨措施。 ????????
4345,【端午节习俗】端午节来啦！端午节(农历五月初五)是中国古老的传统节日，又称午日节、五月节。端午节除了必不可少的吃粽子、赛龙舟外，还有哪些习俗，你知道吗？旧时广州人对端午节很重视，旧俗于农历的五月初二至初四便有送节之举，端午这天还要佩香囊、悬艾叶菖蒲、拴五色丝线、喝雄黄酒。详戳~↓ ????????
4346,#双节政务微提醒#【返程高峰预计今日下午出现，可拨96998了解路况】端午假期街坊出游热情不减，预计今天下午省内各高速均将迎来返程高峰。省交通集团提醒广大旅客和司乘人员，上路前最好提前拨打96998热线电话或查询广东高速通等即时了解路况，及时根据实际情况错峰出行，遇到拥堵可绕行避开。 ????????
4347,"#广州早晨#【端午至 睇龙船 吃粽子】“氹氹转,菊花园,炒米饼,糯啊糯米团。五月初五,龙舟节,阿爸阿妈叫我去睇龙船”，今天猎德、荔湾湖等地有精彩龙船景。除了看龙船,当然还要吃个应节的粽子,广府地区常见的粽子有三种：咸肉粽、裹蒸粽、枧水粽，您喜欢哪个？今天25到35℃，小长假最后一天，好好安排哦~ ????????"
4348,#晚安广州#生活中总会有意想不到的情况，总有插曲点缀其间。时间能助你攀上高处，也会推你跌入低谷，所有高低起伏不过是人生优美曲线的一部分，不必处高而得意，居低而失态。要学会独处，珍惜每一处命运留白，于沉默中思索，于迷茫中探寻，让那些孤寂的时光之灯，照亮下一段旅程。祝您晚安。[玫瑰] ????????
4349,【童真岁月，6月观影指南！】6月份的电影市场俨然是“童真专场”！有小朋友们喜欢的动画片《潜艇总动员》《辛巴达历险记2》《魔幻仙踪》；还有适合年轻一代的小清新《激浪青春》；当然少不了好莱坞震撼大片：阿汤哥的《明日边缘》、《哥斯拉》、《变形金刚》......您想看哪一部呢？@央视新闻 ????????
4350,#便民信息#【想到名企实习？快来参加“展翅计划”！】童鞋们，想去世界500强企业、省直机关单位、港澳地区公司实习吗?快来参加“展翅计划”获得名企实习机会吧！中国石化、中国联通、沃尔玛、王老吉、真功夫等多家国内外名企已“虚位以待”，就等您来报名！请戳：O网页链接 ????????
4351,#双节政务微提醒#【小心！网购支付页面前缀认准https不是http】假期在家时，你的钱安全吗？警方曾破获一个网络诈骗团伙，假冒购物网站，将受害者网银内的钱全部转走！@广州公安 提醒：完成网购订单进入支付页面，网址前缀会变成https，表示已加密；若支付页面仍是http，请一定要提高警惕！扩散周知！ ????????
4352,【部分儿童银饰品铅超标严重 建议不要佩戴】国家质检总局近日发布儿童家具、荧光棒、银饰品等儿童用品质量安全风险警示↓↓最值得警惕的是儿童银饰品铅超标严重，长期接触可能进入儿童体内，导致贫血，引发多动、听觉障碍、智力低下。建议家长最好不要给孩子长期佩戴饰品。为了孩子，转发扩散！ ????????
4353,#广州要闻#【广深佛莞9月联手查黄标车】珠三角9市将建立跨区域黄标车电子执法系统，其中广州、深圳、佛山和东莞4市率先在今年9月实行，这意味着一个城市的黄标车进入另一个城市的限行区域也会被电子眼抓拍并受到处罚。计划到2015年基本淘汰珠三角所有黄标车，到2017年基本淘汰全省范围的黄标车。 ????????
4354,#轻松一刻#【粤语文化】1、执筹（抓阄儿）；2、好衰吾衰（真倒霉，有“偏偏这个时候发生不如意的事”或“倒霉得不是时候”等意思）；3、孭飞（负全部责任）；4、红当荡（红彤彤）；5、繑丝边（绞丝旁）。粤语金句，你识几多？ ????????
4355,#食在广州#【黄豆栗子冬菇煲猪脊骨】夏日是强身健体的季节，因为运动多阳光充足，补钙要及时！黄豆营养价值很高，富含蛋白质和人体8种必需的氨基酸，用黄豆栗子冬菇煲猪脊骨，补钙健脾又益气！还要加入陈皮，不腻不滞易于吸收！夏日小周末的家庭靓汤，还特别适合孩子长个儿哦！ ????????
4356,#双节政务微提醒#【气球不能带进地铁站】玩了一天，家长带着小朋友陆续乘地铁回家，有些小朋友还拿着五颜六色的气球进站，这可是不允许的哦！气球万一飞起来可能碰到接触网等设备影响行车安全，而地铁里人多易挤爆气球，危害自身和其他乘客的安全。提醒家长，搭铁前不妨先放气或交给工作人员处理。 ????????
4357,#便民信息#【“六一”起，少儿图书馆新馆开放部分服务】为了更好地满足少儿读者需求，广州少年儿童图书馆新馆（广州图书馆旧馆，中山四路42号）将于6月1日起，逢周三、周六、周日开放校园智慧图书馆总馆、期刊外借处、汽车图书馆，小朋友和家长可以来少图享受阅览、借还、办证等服务啦！ ????????
4358,#双节政务微提醒#【家长必知：儿童居家安全常识】我国儿童意外伤害近一半发生在家中，家长们有必要了解那些完全可以预见和避免的隐患哦！触电、玩火、药物、利器、化妆品、陌生人、塑料袋.....这些都需要警惕！孩子成长安全又健康，每天都可以是儿童节哦！转发收藏！@公安部打四黑除四害 ????????
4359,#广州城事#【“童心广州梦”，等您来见证！】“童心广州梦”创意文化展正式开幕，上千件中小学生的优秀创意作品将在珠江边上展出！绘画、书法、摄影、讲故事、微视频等不同形式的作品在不同的主题车厢中展示，包含了孩子们与广州的故事与情感，以及对广州的独特想法！还有近10万张明信片等您来写哦！ ????????
4360,"#双节政务微提醒#【“天线宝宝”与“萌熊猫”陪孩子们过儿童节】端午假期，@广州塔 举办千只熊猫派对,现场有寻宝奇兵、气球DIY、熊猫饭团、自制明信片等精彩活动；来自英国的天线宝宝亲子嘉年华也将开幕，6米高的巨型天线宝宝等候大小朋友们的到来！快来和萌宠比Q吧！ ????????"
4361,#午间分享#【那些年，属于我们的童年游戏！】老鹰捉小鸡、跳皮筋、跳房子、踢毽子、丢沙包......那时候，没有网络，也没有手机，却有着最无忧无虑的快乐！您小时候最喜欢什么游戏？快@上儿时的玩伴说说吧！六一儿童节，童真“大晒”，一起来重温童年吧！@人民日报 ????????
4362,#相约羊城#【大剧院献礼，一家大细来看欢乐偶剧吧！】端午假期又适逢六一儿童节，@广州大剧院 将为大小朋友送上由西班牙出奇偶戏团表演的欢乐偶剧《香蟹大饭店》，这两天共有4场跟大家见面！儿童节去哪里？来“香蟹大饭店”，发挥您的想象力，当个精明小侦探吧！详情请戳：O网页链接 ????????
4363,【六月，你好！】六月属于大小儿童！释放童心，尽享端午小长假！六月属于莘莘学子！高考生、毕业生，汗水不会辜负你！六月属于热血球迷！世界杯开启不眠之夜！六月属于西瓜控！夏至将至，你的镇暑之宝是什么？六月属于每个人！2014年过半，珍惜当下，一起创造不输过去的未来！@央视新闻 ????????
4364,#双节政务微提醒#【来荔枝湾 动手包创意裹蒸粽！】第四届老广州民间艺术节“五月五??龙船鼓”在荔枝湾拉开帷幕！今天14时，现场将组织18个家参加DIY创意包粽体验，由专业的师傅现场指导小朋友们，亲手完成包粽子过程，包好的粽子可由小孩子带回家与家人一起品尝哦！有得吃又能玩，小朋友们别错过啦！ ????????
4365,#双节政务微提醒#【8个儿童公园同步亮相，游玩出行无需扎堆！】“六一”到啦！全广州的小朋友都将会收获一份“大礼物”——8个儿童公园将在今天同步亮相。@广州林业园林 提醒，各园达客流上限将采取截流等管控措施，家长和小朋友可选择就近游玩；同时，新广州市儿童公园将只对儿童及带小孩的家长开放。
4366,#广州城事#【中考填报志愿今日开始】要参加中考的童鞋注意啦！中考填报志愿工作将于今天9:00开始，截止时间为5日15:00！今年广州中考招生取消公办普通高中择校招生，还有12所普通高中的特色班为考生提供千余学位！童鞋们选好自己心仪的学校了吗？记得在截止日期前填报哦！报名请戳：O网页链接 ????????
4367,#广州早晨#【今日最高气温37℃ 出门注意防晒防暑！】街坊们早！假期第二天，广州市内有多个文艺展览、龙舟活动及儿童节游园活动，大家有空不妨去看看吧！而据气象君预测，今天广州中心城区气温最高37℃[惊讶]，街坊出门时请做好防晒防暑准备，并注意多补水。今日晴到多云，26-35℃，中心城区27-37℃。 ????????
4368,#晚安广州#人与人之间的差异其实很简单：有人在赖床，有人在锻炼；有人在应付工作，有人在用心工作；有人在完成今天的计划，有人已在策划明年的计划。有人在找借口，有人在解决问题；有人拼命算计自己的利益，有人却无时无刻考虑对方的利益。成功始于用心做人；失败始于懒惰膨胀。祝您晚安。 ????????
4369,#晚间分享#【再见，5月】今天是五月的最后一天，2014年已过去快要一半了，大家是否感觉到时光荏苒，岁月如梭呢？年初定下的目标，还记得吗？那些计划都进行得怎么样了？别总用“明天做也来得及”敷衍自己，时间的钟上，只有两个字：现在。请大家抓住当下，不迟疑，不拖延！为梦想，加油！@人民网 ????????
4370,#轻松一刻#【粤语文化】1、唔该晒（感谢的意思。同“唔该”，但语气更重一些）；2、唞凉（乘凉）；3、狼戾（横蛮无理）；4、带挈（关照；提携）；5、得个讲字（只说不干）。粤语金句，你识几多？ ????????
4371,#双节政务微提醒#【夏季虽热，也需运动】夏天浑身无力，一动就一身汗，很多人索性天天呆在空调房里，大门不出。静止久了，血液流通不畅，身体会出现头痛、胸闷等许多不适感。大家可太阳落山到晚间这段时间走出家门，多做一些运动吧！运动量无需太大，以感觉不累为宜。via全国卫生12320 ????????
4372,"#服务知多D#【高考冲刺 提防""考前病""！】颈椎病，考前抑郁“心病”，精神紧张引发急性肠胃炎……还有7天就要高考了，建议考生:①劳逸结合，可进行颈项肌训练;②调整睡眠，睡前放松;③保持精神平稳，生活有节;④避免长时间用眼引发急病。戳图，专家教你如何预防""考前病""！转给正奋战高考的TA！@央视新闻 ????????"
4373,#冷知识#【涨姿势，教你用工具给你的文档加密！】街坊们平时使用电脑，多多少少会有一些重要、隐私的文档不想被别人看到。大家一般会选择隐藏文件夹，但除了隐藏外，还有更保险一点的方法吗？当然有！戳动图，教你用工具给你的重要文档加密。非常实用，都来学习一下吧！via电脑知识大百科 ????????
4374,#微提醒#【警惕！儿童乘车误区！】让儿童系原车安全带、抱着宝宝坐副驾驶位、独自留孩子在车内睡觉、孩子透过天窗探头探脑……当家长对这些不当行为习以为常，却没有想到，危险已经逼近孩子。下列八大典型镜头，你是否倍感熟悉？这些随时可能发生在你身上的各种误区，警惕，扩散！@南方都市报 ????????
4375,【最后一周！考生加油！】坚持至今的您，真的很棒！距离实现梦想的考场越来越近！但是没到终点线，决不许自己泄气！拼过才算值得，拼过才能无悔！家长如何帮考生减压？考生如何自我调节状态？这些都很重要哦！快转给正在奋斗中的人儿吧！最后七天，全力以赴！您一定行！@央视新闻 ????????
4376,#食在广州#【西洋菜煲猪骨】这是一款家常的广东老火靓汤，食材用料平凡，却能催生出鲜甜美味！正是如此平凡之美，让其能登上舌尖2的美食殿堂！汤品有清热润燥、补体健胃、增进食欲的功效！加入章鱼干、陈皮等，汤味更佳，符合周末时煲汤“料多多”的习惯！快煲上一碗，慰劳一下平日工作劳累的家人吧！ ????????
4377,#微健康#【夏天降暑，别凉了胃！】高温天气下，在室内吹空调冻坏了胃，出门又猛喝冰冻饮料，导致胃病出现或复发。还有街坊睡觉吹空调不盖被子让胃受凉，易出现胃胀等不适。夏季养胃应注意局部保暖，空调温度以26℃~27℃为佳；睡时腹部盖上薄被，避免空调出风口直吹身体。大家得注意咯!@生命时报 ????????
4378,"#视觉花城#【车陂·龙船盛会】端午假期开始,“爬龙船”的加油鼓劲声在羊城各处响起,好一派热闹非凡!网友们跟大家分享车陂涌的龙船盛景：“各村前来探亲的龙船估计有百多条,一字排开,塞满塞满,现场与天气一样火热！”快戳图感受一下火辣气氛吧！(图/@小名_格子 @Kamama_Pang A仔浪荡天涯 @上官猫儿) ????????"
4379,#微提醒#【高温橙色预警信号现正生效，请注意防暑降温！】@广州天气 预计今天下午广州市区最高气温将达37℃，目前广州市天河区、越秀区、荔湾区、海珠区、黄埔区高温黄色预警信号升级为高温橙色预警信号，街坊们要注意防暑降温啦！ ????????
4380,#双节政务微提醒#【DIOR、H&M等名牌童装查出不合格】家长们要注意！据国家质检总局通报，H&M、GAP、Mothercare等品牌童装是安全质量不合格重灾区，查出不合格批次最多。主要不合格项目为甲醛含量、PH值、纤维成分与标识不符等。质检总局提醒家长们应理性购买童装，不要盲目相信国外名牌。 ????????
4381,#微倡议#【今天无烟日，为健康戒一天烟！】今天是第27个世界无烟日，广州将全城禁售香烟。设立无烟日旨在提醒世人吸烟有害健康，呼吁全世界吸烟者主动放弃吸烟，号召所有烟草生产者、销售者和整个国际社会一起行动，为人类创造一个无烟草的环境。戒烟，不仅关乎你我的健康，更关系着孩子的未来！ ????????
4382,#便民信息#【未来七天天气出炉！】天气君带来好消息啦！一眼望去，端午假期以好天气为主哦~只是会有分散的雷阵雨给炎炎夏日带来短暂的清爽！珍惜端午的好时光吧，因为节后连续几天又开始有雨，貌似雨势还不小呢 ~且过且珍惜！ ????????
4383,#午间分享#【舌尖上的广州老字号茶点】在广州喝茶、叹一盅两件享受的就是过程！饮茶当然是去老字号啦！老字号可是经过历史的洗礼，经过众多街坊的考验的，每一家都有独特的出品，俘虏食客的心！您最爱哪一家？趁着假期快走起吧！@新浪广东美食 ????????
4384,#双节政务微提醒#【来青宫睇杂技玩魔术】爱看杂技、魔术表演的童鞋看这里！@广州青宫 将在儿童节期间举办“六一”杂技艺术体验专场、儿童魔术大舞台两大活动！今日15:00“六一”杂技艺术体验专场，街坊们可领取免费门票！“六一”当天的儿童魔术大舞台，还可看到魔术高手的精彩表演哦！详情快戳图吧！ ????????
4385,"#双节政务微提醒#【端午高速不免费 合理绕行避拥堵】端午假期小车不享受免费通行，但出行车流并不会减少，预计节前车流高峰期会在今天出现，节后返程高峰在6月2日出现。“双节”出行，不妨合理绕路避拥堵。司机们驾车出行前,记得要认真检查车辆,切勿长时间疲劳驾驶哦！"
4386,#双节政务微提醒#【“六一”大礼包！最全儿童公园游园攻略！】明天“六一”儿童节，备受瞩目市级以及海珠、白云、番禺、增城、黄埔、萝岗、南沙等8个儿童公园将同步亮相！这些新园的特色项目，您都了解了吗？开放时间、交通方式，您都清楚了没？为您奉上最新最全儿童公园游园攻略，赶紧马克吧！ ????????
4387,"#广州要闻#【广州拟建塑料博物馆 等你选出""心水""方案】广州城西最抢眼建筑 的""广州圆""大厦就快有新邻居了啦！那将是一位形状独特的塑料博物馆哟~现有3 个设计方案，分别是花朵形状的""花好月圆""、树根形状的""地景""和祥云形状的"" 祥云""。街坊们有什么好想法？可向市规划局反映哦！详戳~↓ ????????"
4388,#相约羊城#【来镇海楼 了解端午传统习俗】除了爬龙舟、吃粽子，您还了解哪些端午习俗呢？6月2日，@广州博物馆 将在镇海楼广场举行“端午传统习俗体验活动”。现场设有点雄黄、沐兰汤、刺五毒、投壶游戏等互动摊位，街坊有机会获赠五色丝、DIY香囊哦！还有汉服表演，再现端午祭祀屈原大典！快来涨姿势！ ????????
4389,#广州早晨#【放假了，齐齐睇龙船！】端午唔止食粽，广州天天上演龙船景！今天上午，车陂涌“探亲”龙船将多达百艘，甚至河道“塞船”，一字排开十多条！而琶洲、沙墟德兴大桥、猎德涌、泮塘荔湾湖河道也将陆续上演龙船景，一年一次不要错过！今天27-35℃，帽子、防晒霜、遮阳伞，统统走起！ ????????
4390,#晚安广州#所谓顺其自然，并非代表我们可以不努力，而是努力之后我们有勇气接受一切的成败。成长最快的人，会相信顺其自然，他们不是对努力的人和努力的事不在意，而是在意了又能怎样，把一切看得更开，才有时间去做好下一件事。努力靠的是自己，但结果很多时候强求不来。祝您晚安。[玫瑰] ????????
4391,#服务知多D#【高温来袭？快收藏“避暑宝典”】夏天到，高温“攻势”日渐猛烈！[阳光]高温天，穿衣以丝、绵、麻料衣服为首选；最佳食品为苦味菜、鸭肉和食醋；多喝水，勿狂饮；拉上窗帘能防暑，阳台庭院绿化可降温...戳图学习“避暑宝典”，转起收藏，来过个“清凉一夏”吧！@央视新闻 ????????
4392,#广州城事#【假期一起去看艺术展！】小长假里，不出城的街坊可以逛一逛市内的艺术展览，既有大型美术学院毕业展，也有小型但很适合文青的摄影展，一定有一场适合你↓↓  ????????
4393,#微辟谣#【网传“广州厨师爆料餐饮业潜规则”内容不实】有网民发布信息，称所谓“匿名厨师偷拍厨房内幕，爆料餐饮业潜规则”，广州警方经核查，证实网上传闻不实，没有任何事实依据，该网民发表的所谓“潜规则”并非亲身经历，只是哗众取宠。该网民现已自行将微博信息删除。via@广州公安 ????????
4394,#微提醒#【扣费病毒瞄准了二维码 且扫且珍惜！】扫二维码能加好友、装软件、看视频，“见码就扫”有时很危险：曾有网友扫码后中了手机病毒，被扣100多元！安全扫码，三点要牢记：1.选用专业扫码工具；2.报纸杂志、大型网站等刊登的二维码相对较正规；3.扫码安装软件，记得先杀毒！@公安部打四黑除四害 ????????
4395,#轻松一刻#【年度十大新词：土豪、中国大妈、女汉子上榜！】教育部、国家语委发布年度十大新词，其中“土豪”“中国大妈”“女汉子”等成功上榜！土豪大妈等用语还输出到国外成为热点！“我伙呆”“喜大普奔”“人艰不拆”“涨姿势”等也入选年度流行语！看到榜单，你“伙呆”了吗？@人民日报 ????????
4396,#食在广州#【脆皮炸荔枝】夏天是水果的季节，其中受欢迎的当属岭南佳果靓荔枝！除了新摘荔枝清甜可口，脆皮炸荔枝您又尝过没有？不要以为是黑暗料理哦！这可是增城当地的特色名菜哦！这道脆皮荔枝外皮酥香爽脆，内里还有一丝荔枝的果香！做为一个称职的吃货，绝对要试试看喔！ ????????
4397,#下班分享#【粤语文化】1、屋企（家）；2、撇甩（甩掉）；3、摆酒（摆酒席，设宴。常用于结婚时）；3、揗揗震（直打哆喺；不停地颤动）；4、攞便宜（讨便宜）；5、拍得过（比得上）。粤语金句，你识几多？ ????????
4398,【天文盛宴！6月份可看天琴座、牧夫座流星雨！】6月份有两场流星雨可以看啦！据广东天文学会，6月11日至21日，天琴座流星雨划空而过；牧夫座流星雨在22日至7月2日光临！两次流星雨都极大，还有木星合月奇观，街坊们怎可以错过？最佳观赏时间快马克吧！[推荐] ????????
4399,#服务知多D#【毕业生离校指南！不可不知！】毕业季又来了！除了要拍毕业照、重游校园、跟小伙伴说声珍重外，您的离校前手续都办妥了么？？报到证、学籍档案、三方协议、劳动合同、党团组织关系如何处理？奉上最实用毕业生离校指南！转给不明白的小伙伴！确保万无一失！via@央视新闻 ????????
4400,#微提醒#【注意，这些儿童鞋不合格！】国家质检总局近日在其官网公布儿童鞋产品质量国家监督抽查结果。抽查发现有四季熊、快乐狗、耐力康、Balabala等品牌的26批次产品，涉及到耐磨性能、游离甲醛、外底硬度等项目不合格。儿童节将至，家长为孩子选购鞋子时得格外注意咯！详见图片↓ ????????
4401,"#广州城事#【“双节”去哪玩？假期好去处大推介！】儿童节、端午节""扎堆”，小长假您打算去哪玩？越秀公园、流花湖公园和珠江公园的免费游乐设施将在儿童节正式开放；中山纪念堂将上演大型亲子互动音乐会；动物园的新朋友恭候大家到来；还可到流溪河与阳光、葵花玩游戏！快戳图看看，约上小伙伴走起！ ????????"
4402,#广州中考#微访谈到此结束。如果考生和家长还有疑问，也可以明天前往广交会琶洲展馆B区10.1及11.1馆参加中考招生咨询会，时间是31日上午9:00~12:00和下午1:00~4:00。初三应届毕业生及家长可凭门票或身份证免费入场，对中考招生有何疑问都可以在现场得到解答。 ????????
4403,#广州中考#【中考补录时间初定为7月16日】网友@TIANOFZHDTts 问:成绩达不到提前批但达到第一批是否能入取？考试后发现没有学校可选，能补录吗？林洽生主任：只要能达到该校第一批的录取分数就可被录取。今年中考补录安排在统一录取后，初定时间为7月16日，请留意广州招考网公布的补录时间和计划。 ????????
4404,#广州中考#【微访谈】网友@杨小明名字又被人抢了 问已办好出国留学，但又参加中考，如何填报志愿？考后学籍档案如何处理？林洽生主任：如果你不在乎是不是名校，可以报考英语特色的学校。被录取后，如果没有按学校的要求报到，将会取消入学资格。O网页链接 ????????
4405,#广州中考#【中考按照志愿先后、学业成绩高低择优录取】网友@钱潮浪 问同时报普通高中、自筹及民办高中，是否是普通高中是优先录取的？林洽生主任：中考录取是按照考生的志愿先后，学业成绩从高到低择优录取。O网页链接 ????????
4406,#广州中考#【非政策性照顾借读生可报考学籍所在区的普通高中】网友@绿阅之家-大爱清尘 问非穗户口但是广东省内户口的第一批志愿可以跨区报考吗？林洽生主任：具有我市三年学籍的非政策性照顾借读生，除报考面向全市招生的省、市学校和民办学校外，只能报考学籍所在区的普通高中。O网页链接 ????????
4407,#广州中考#【要求住宿的考生 也要按志愿先后、总成绩高低投档】招生学校有宿位数量限制，则根据宿位数限制进行投档。投档时，按考生志愿先后、总成绩高低投档，当宿位投满后就只投不要求住宿的考生。所以在宿位投满后，要求住宿的考生即使成绩达到学校录取线，也不能投档给该校录取。@藤堂野一郞 ????????
4408,#广州中考#【今年新增8所特色课程学校】二中基于“元”文化的网格教育、铁一中“铁一”特色课程、真光中学的为世之光——香梅计划特色课程、三中“明德雅韵”特色课程、南武中学“古风蓝韵”拓潜教育、天河中学珠江书院课程、象贤中学“贤文化”和华美英语实验学校“精英班英语课程”。@小薇公主主主 ????????
4409,#广州中考#【微访谈】网友@yoyo_瑶瑶瑶瑶 问非广州市户籍考生提前批第一、二志愿分别报同一学校两个分差较小的校区可行吗？风险会不会太大？林洽生主任：有一定的风险。因为两个校区的分数差距不大，建议第二志愿报一所往年录取分数更低的学校。O网页链接 ????????
4410,#广州中考#【6月1日-5日在网上填报独立招生学校的志愿】网友@独木周chou 问如何报考特色课程学校或独立招生学校？林洽生主任：考生可在6月1日-5日在网上填报独立招生学校的志愿，若学校有专业测试的要求，则还须参加相关测试或资格审核。O网页链接 ????????
4411,#广州中考#【微访谈】各位家长、同学，@中国广州发布 和@广州招考 携手举行的2014年广州中考填报志愿指导微访谈现在开始，广州市招考办林洽生主任已在电脑前准备好与您互动。想了解今年中考政策以及志愿填报技巧，快点击O网页链接 提问吧。 ????????
4412,#广州城事#【端午到荔枝湾 观赏龙舟巡游】端午小长假，荔枝湾有嘢睇！5月31日至6月2日，第四届老广州民间艺术节“五月五??龙船鼓”开幕。农历五月初五当天(6月2日)，荔枝湾水上舞台将上演祈福活动，包括端午祈福、击鼓舞狮、龙舟巡游、花船巡游等，展现传统端午。感兴趣的街坊不要错过咯！ ????????
4413,#市政府领导新闻发布会#2014年5月份市政府领导新闻发布会到此结束，感谢网友关注。 ????????
4414,#市政府领导新闻发布会#【广州会加强民警枪支使用管理 鼓励依法规范使用】公安厅下发通知，关于民警带不带枪、如何使用做了明确规定和要求。目前反恐形势和治安形势严峻复杂，广州实行持枪、配枪巡逻，鼓励民警使用枪支，同时也要依法使用枪支、规范使用枪支，我们会加强这方面的评估和管理。 ????????
4415,#市政府领导新闻发布会#【发现涉黄内容或网站，请举报！】谢晓丹副市长表示，广州高度重视涉黄警情，历来保持高压打击态势，重点场所和地区已经制度化、常态化，从源头上防止涉黄情况发生；同时，对网络涉黄内容也进行打击，市民如发现涉黄网站，请及时向警方举报。O广州市政府领导新闻发布会 ????????
4416,#市政府领导新闻发布会#【城管部门大部制改革下月或将启动】对于广州市城管部门年内会启动大部制改革的问题，谢晓丹副市长表示，市政府正在进行研究，可能下个月才有方案，但肯定是往行政资源整合，往有利于提高广州的城市管理水平、有利于提高执法效能、重心下移的思路来做。O广州市政府领导新闻发布会 ????????
4417,#市政府领导新闻发布会#【对电子路考有意见建议 可继续反映】谢晓丹副市长表示，电子路考系统及评判标准，都是按国家统一规定进行的，目前考试合格率稳步提升。大家如有意见或建议可继续反馈，相关部门会不断改进。O广州市政府领导新闻发布会 ????????
4418,#市政府领导新闻发布会#【继续推进垃圾分类工作】我市垃圾分类工作，除增强市民意识，加强宣传外，像循环产业园等重点厂的建设还需大力推进；重点街道小区要带头强力推进；已形成示范效应的试点要以点带面，发挥辐射作用；抓重点回收企业进行资源回收，形成回收机制和网络等。O广州市政府领导新闻发布会 ????????
4419,#市政府领导新闻发布会#【重点部位还会增加武警带装巡逻】谢晓丹副市长表示，立体化治安巡逻防控坚持“24小时巡逻，情报、指挥、视频、卡口”一体化运作，现在街面每天约有12000名巡逻警员；下一步，重点部位还将会增加武警带装巡逻，在警情高发地区和时段会有针对性投入警力。O广州市政府领导新闻发布会 ????????
4420,"#市政府领导新闻发布会#【未来或通过快递核发车辆检验合格标志】新规规定新车6年内不需进行检测，但道路交通法规定每2年需由公安机关核发检验合格标志,如何衔接？谢晓丹表示,未来或引进邮政、快递方式，2年后车主只要具备了条件,公安机关将通过快递把标志发给车主,由车主自行贴上。O广州市政府领导新闻发布会 ????????"
4421,#市政府领导新闻发布会#【发现警情线索 请及时举报】网友@杰克森son 问，广州如何应对严峻的治安形势？谢晓丹副市长表示，将坚持打防结合、预防为主，提升大案快破、小案多破能力，对违法犯罪零容忍；未来还会整合保安、治安联防志愿者等资源。市民如发现警情线索，请及时举报。O广州市政府领导新闻发布会 ????????
4422,#市政府领导新闻发布会#【广州市副市长谢晓丹新闻发布会现在开始】2014年5月份市政府领导新闻发布会今日上午10时召开，广州市副市长谢晓丹担任主发布人，中国广州发布正在进行全程直播，敬请关注：O广州市政府领导新闻发布会 ????????
4423,#广州要闻#【金沙洲改规划 增4条过江隧道】街坊们看过来~金沙洲最新规划出炉啦！该规划除了现在的地铁6号线外，地铁12号线也将延伸到金沙洲；同时还计划通过浔峰岗建大型商场和休闲娱乐设施、增加4条过江隧道等措施让金沙洲变得更宜居、功能达到平衡。以后在这里生活更舒适方便了有木有啊！！ ????????
4424,"#广州城事#【今年高考广州45个考点可用空调】高考就要开考了,各位同学仔都准备好了么？今年广州高考的考场将有20个考点安装防作弊的无线防控系统。此外,还有45个考点可用空调,预计明年所有考点都会安装。@广州招考 提醒,身体不适或平时不习惯吹空调的考生,最好带一件薄外套,以防感冒着凉哦。 ????????"
4425,#微提醒#【端午节看龙舟 记得防暑防晒[阳光]】小长假马上到，街坊们怎么过？@广州天气 提醒，近期，副热带高压在羊城仍是独占鳌头，估计炎热晴朗的天气难有改观，不管您是去看扒龙船，还是带孩子去儿童公园，一定要注意防暑降温，多补水。另外，端午期间可能有雷阵雨，出门活动记得带伞。 ????????
4426,#广州城事#【一起到广图，过过怀旧“孩子节”吧！】“六一”快到了，各位大小盆友们准备怎么过节呢？6月1日至10日，“公仔书??记忆——中国版本图书馆连环画藏品选展”将在@广州图书馆 负一层展厅进行。还记得你最喜欢看的公仔书是哪一本吗？是不是也充满了你美好的童鞋记忆呢？儿童节怀旧之旅，走起！ ????????
